UID,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Type,Destination Well,Transfer Volume,Reagent
17,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A18,500,pOdd1
18,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A19,250,pOdd1
19,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A20,250,pOdd1
20,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A21,500,pOdd1
21,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A22,250,pOdd1
22,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A23,250,pOdd1
23,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A24,500,pOdd1
24,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B1,250,pOdd1
25,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B2,250,pOdd1
26,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B3,500,pOdd1
27,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B4,250,pOdd1
28,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B5,250,pOdd1
29,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B6,500,pOdd1
30,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B7,250,pOdd1
31,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B8,250,pOdd1
32,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B9,500,pOdd1
33,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B10,250,pOdd1
34,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B11,250,pOdd1
35,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B12,500,pOdd1
36,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B13,250,pOdd1
37,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B14,250,pOdd1
38,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B15,500,pOdd1
39,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B16,250,pOdd1
40,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B17,250,pOdd1
41,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B18,500,pOdd1
42,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B19,250,pOdd1
43,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B20,250,pOdd1
44,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B21,500,pOdd1
45,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B22,250,pOdd1
46,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B23,250,pOdd1
47,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,B24,500,pOdd1
48,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C1,250,pOdd1
49,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C2,250,pOdd1
50,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C3,500,pOdd1
51,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C4,250,pOdd1
52,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C5,250,pOdd1
53,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C6,500,pOdd1
54,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C7,250,pOdd1
55,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C8,250,pOdd1
56,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C9,500,pOdd1
57,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C10,250,pOdd1
58,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C11,250,pOdd1
59,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C12,500,pOdd1
60,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C13,250,pOdd1
61,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C14,250,pOdd1
62,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C15,500,pOdd1
63,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C16,250,pOdd1
64,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C17,250,pOdd1
65,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C18,500,pOdd1
66,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C19,250,pOdd1
67,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C20,250,pOdd1
68,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C21,500,pOdd1
69,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C22,250,pOdd1
70,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C23,250,pOdd1
71,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,C24,500,pOdd1
72,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D1,250,pOdd1
73,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D2,250,pOdd1
74,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D3,500,pOdd1
75,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D4,250,pOdd1
76,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D5,250,pOdd1
77,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D6,500,pOdd1
78,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D7,250,pOdd1
79,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D8,250,pOdd1
80,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D9,500,pOdd1
81,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D10,250,pOdd1
82,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D11,250,pOdd1
83,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D12,500,pOdd1
84,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D13,250,pOdd1
85,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D14,250,pOdd1
86,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D15,500,pOdd1
87,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D16,250,pOdd1
88,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D17,250,pOdd1
89,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D18,500,pOdd1
90,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D19,250,pOdd1
91,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D20,250,pOdd1
92,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D21,500,pOdd1
93,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D22,250,pOdd1
94,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D23,250,pOdd1
95,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,D24,500,pOdd1
96,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E1,250,pOdd1
97,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E2,250,pOdd1
98,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E3,500,pOdd1
99,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E4,250,pOdd1
100,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E5,250,pOdd1
101,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E6,500,pOdd1
102,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E7,250,pOdd1
103,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E8,250,pOdd1
104,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E9,500,pOdd1
105,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E10,250,pOdd1
106,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E11,250,pOdd1
107,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E12,500,pOdd1
108,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E13,250,pOdd1
109,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E14,250,pOdd1
110,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E15,500,pOdd1
111,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E16,250,pOdd1
112,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E17,250,pOdd1
113,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E18,500,pOdd1
114,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E19,250,pOdd1
115,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E20,250,pOdd1
116,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E21,500,pOdd1
117,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E22,250,pOdd1
118,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E23,250,pOdd1
119,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E24,500,pOdd1
120,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F1,250,pOdd1
121,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F2,250,pOdd1
122,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F3,500,pOdd1
123,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F4,250,pOdd1
124,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F5,250,pOdd1
125,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F6,500,pOdd1
126,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F7,250,pOdd1
127,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F8,250,pOdd1
128,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F9,500,pOdd1
129,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F10,250,pOdd1
130,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F11,250,pOdd1
131,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F12,500,pOdd1
132,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F13,250,pOdd1
133,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F14,250,pOdd1
134,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F15,500,pOdd1
135,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F16,250,pOdd1
136,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F17,250,pOdd1
137,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F18,500,pOdd1
138,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F19,250,pOdd1
139,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F20,250,pOdd1
140,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F21,500,pOdd1
141,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F22,250,pOdd1
142,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F23,250,pOdd1
143,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F24,500,pOdd1
144,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G1,250,pOdd1
145,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G2,250,pOdd1
146,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G3,500,pOdd1
147,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G4,250,pOdd1
148,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G5,250,pOdd1
149,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G6,500,pOdd1
150,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G7,250,pOdd1
151,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G8,250,pOdd1
152,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G9,500,pOdd1
153,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G10,250,pOdd1
154,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G11,250,pOdd1
155,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G12,500,pOdd1
156,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G13,250,pOdd1
157,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G14,250,pOdd1
158,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G15,500,pOdd1
159,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G16,250,pOdd1
160,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G17,250,pOdd1
161,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G18,500,pOdd1
162,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G19,250,pOdd1
163,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G20,250,pOdd1
164,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G21,500,pOdd1
165,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G22,250,pOdd1
166,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G23,250,pOdd1
167,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G24,500,pOdd1
168,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H1,250,pOdd1
169,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H2,250,pOdd1
170,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H3,500,pOdd1
171,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H4,250,pOdd1
172,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H5,250,pOdd1
173,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H6,500,pOdd1
174,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H7,250,pOdd1
175,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H8,250,pOdd1
176,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H9,500,pOdd1
177,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H10,250,pOdd1
178,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H11,250,pOdd1
179,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H12,500,pOdd1
180,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H13,250,pOdd1
181,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H14,250,pOdd1
182,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H15,500,pOdd1
183,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H16,250,pOdd1
184,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H17,250,pOdd1
185,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H18,500,pOdd1
186,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H19,250,pOdd1
187,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H20,250,pOdd1
188,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H21,500,pOdd1
189,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H22,250,pOdd1
190,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H23,250,pOdd1
191,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H24,500,pOdd1
192,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I1,250,pOdd1
193,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I2,250,pOdd1
194,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I3,500,pOdd1
195,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I4,250,pOdd1
196,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I5,250,pOdd1
197,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I6,500,pOdd1
198,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I7,250,pOdd1
199,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I8,250,pOdd1
200,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I9,500,pOdd1
201,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I10,250,pOdd1
202,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I11,250,pOdd1
203,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I12,500,pOdd1
204,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I13,250,pOdd1
205,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I14,250,pOdd1
206,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I15,500,pOdd1
207,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I16,250,pOdd1
208,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I17,250,pOdd1
209,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I18,500,pOdd1
210,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,I19,250,pOdd1
211,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,I20,250,pOdd1
212,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,I21,500,pOdd1
213,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,I22,250,pOdd1
214,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,I23,250,pOdd1
215,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,I24,500,pOdd1
216,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J1,250,pOdd1
217,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J2,250,pOdd1
218,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J3,500,pOdd1
219,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J4,250,pOdd1
220,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J5,250,pOdd1
221,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J6,500,pOdd1
222,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J7,250,pOdd1
223,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J8,250,pOdd1
224,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J9,500,pOdd1
225,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J10,250,pOdd1
226,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J11,250,pOdd1
227,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J12,500,pOdd1
228,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J13,250,pOdd1
229,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J14,250,pOdd1
230,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J15,500,pOdd1
231,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J16,250,pOdd1
232,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J17,250,pOdd1
233,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J18,500,pOdd1
234,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J19,250,pOdd1
235,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J20,250,pOdd1
236,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J21,500,pOdd1
237,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J22,250,pOdd1
238,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J23,250,pOdd1
239,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,J24,500,pOdd1
240,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I13,250,J23116
241,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I14,750,J23116
242,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I15,250,J23116
