UID,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Type,Destination Well,Transfer Volume,Reagent
33,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B10,125,BsaI
34,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B11,125,BsaI
35,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B12,125,BsaI
36,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B13,125,BsaI
37,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B14,125,BsaI
38,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B15,125,BsaI
39,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B16,125,BsaI
40,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B17,125,BsaI
41,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B18,125,BsaI
42,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B19,125,BsaI
43,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B20,125,BsaI
44,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B21,125,BsaI
45,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B22,125,BsaI
46,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B23,125,BsaI
47,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,B24,125,BsaI
48,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C1,125,BsaI
49,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C2,125,BsaI
50,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C3,125,BsaI
51,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C4,125,BsaI
52,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C5,125,BsaI
53,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C6,125,BsaI
54,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C7,125,BsaI
55,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C8,125,BsaI
56,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C9,125,BsaI
57,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C10,125,BsaI
58,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C11,125,BsaI
59,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C12,125,BsaI
60,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C13,125,BsaI
61,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C14,125,BsaI
62,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C15,125,BsaI
63,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,C16,125,BsaI
64,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,C17,125,BsaI
65,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,C18,125,BsaI
66,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,C19,125,BsaI
67,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,C20,125,BsaI
68,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,C21,125,BsaI
69,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,C22,125,BsaI
70,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,C23,125,BsaI
71,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,C24,125,BsaI
72,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D1,125,BsaI
73,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D2,125,BsaI
74,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D3,125,BsaI
75,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D4,125,BsaI
76,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D5,125,BsaI
77,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D6,125,BsaI
78,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D7,125,BsaI
79,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D8,125,BsaI
80,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D9,125,BsaI
81,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D10,125,BsaI
82,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D11,125,BsaI
83,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D12,125,BsaI
84,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D13,125,BsaI
85,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D14,125,BsaI
86,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D15,125,BsaI
87,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D16,125,BsaI
88,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D17,125,BsaI
89,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D18,125,BsaI
90,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D19,125,BsaI
91,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D20,125,BsaI
92,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D21,125,BsaI
93,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D22,125,BsaI
94,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D23,125,BsaI
95,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,D24,125,BsaI
96,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E1,125,BsaI
97,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E2,125,BsaI
98,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E3,125,BsaI
99,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E4,125,BsaI
100,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E5,125,BsaI
101,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E6,125,BsaI
102,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E7,125,BsaI
103,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E8,125,BsaI
104,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E9,125,BsaI
105,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E10,125,BsaI
106,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E11,125,BsaI
107,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E12,125,BsaI
108,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E13,125,BsaI
109,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E14,125,BsaI
110,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E15,125,BsaI
111,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E16,125,BsaI
112,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E17,125,BsaI
113,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E18,125,BsaI
114,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E19,125,BsaI
115,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E20,125,BsaI
116,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E21,125,BsaI
117,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E22,125,BsaI
118,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E23,125,BsaI
119,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,E24,125,BsaI
120,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,F1,125,BsaI
121,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,F2,125,BsaI
122,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,F3,125,BsaI
123,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,F4,125,BsaI
124,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,F5,125,BsaI
125,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,F6,125,BsaI
126,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,F7,125,BsaI
127,Reagents,384LDV_AQ_SP,E2,Assembly Plate,384 OptiAmp Plate,F8,125,BsaI
128,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F9,125,BsaI
129,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F10,125,BsaI
130,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F11,125,BsaI
131,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F12,125,BsaI
132,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F13,125,BsaI
133,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F14,125,BsaI
134,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F15,125,BsaI
135,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F16,125,BsaI
136,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F17,125,BsaI
137,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F18,125,BsaI
138,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F19,125,BsaI
139,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F20,125,BsaI
140,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F21,125,BsaI
141,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F22,125,BsaI
142,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F23,125,BsaI
143,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,F24,125,BsaI
144,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G1,125,BsaI
145,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G2,125,BsaI
146,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G3,125,BsaI
147,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G4,125,BsaI
148,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G5,125,BsaI
149,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G6,125,BsaI
150,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G7,125,BsaI
151,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G8,125,BsaI
152,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G9,125,BsaI
153,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G10,125,BsaI
154,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G11,125,BsaI
155,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G12,125,BsaI
156,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G13,125,BsaI
157,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G14,125,BsaI
158,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G15,125,BsaI
159,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G16,125,BsaI
160,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G17,125,BsaI
161,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G18,125,BsaI
162,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G19,125,BsaI
163,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G20,125,BsaI
164,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G21,125,BsaI
165,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G22,125,BsaI
166,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G23,125,BsaI
167,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,G24,125,BsaI
168,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H1,125,BsaI
169,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H2,125,BsaI
170,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H3,125,BsaI
171,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H4,125,BsaI
172,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H5,125,BsaI
173,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H6,125,BsaI
174,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H7,125,BsaI
175,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H8,125,BsaI
176,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H9,125,BsaI
177,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H10,125,BsaI
178,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H11,125,BsaI
179,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H12,125,BsaI
180,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H13,125,BsaI
181,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H14,125,BsaI
182,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H15,125,BsaI
183,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H16,125,BsaI
184,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H17,125,BsaI
185,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H18,125,BsaI
186,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H19,125,BsaI
187,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H20,125,BsaI
188,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H21,125,BsaI
189,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H22,125,BsaI
190,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H23,125,BsaI
191,Reagents,384LDV_AQ_SP,E3,Assembly Plate,384 OptiAmp Plate,H24,125,BsaI
192,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I1,125,BsaI
193,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I2,125,BsaI
194,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I3,125,BsaI
195,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I4,125,BsaI
196,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I5,125,BsaI
197,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I6,125,BsaI
198,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I7,125,BsaI
199,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I8,125,BsaI
200,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I9,125,BsaI
201,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I10,125,BsaI
202,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I11,125,BsaI
203,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I12,125,BsaI
204,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I13,125,BsaI
205,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I14,125,BsaI
206,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I15,125,BsaI
207,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I16,125,BsaI
208,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I17,125,BsaI
209,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I18,125,BsaI
210,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I19,125,BsaI
211,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I20,125,BsaI
212,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I21,125,BsaI
213,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I22,125,BsaI
214,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I23,125,BsaI
215,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,I24,125,BsaI
216,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J1,125,BsaI
217,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J2,125,BsaI
218,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J3,125,BsaI
219,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J4,125,BsaI
220,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J5,125,BsaI
221,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J6,125,BsaI
222,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J7,125,BsaI
223,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J8,125,BsaI
224,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J9,125,BsaI
225,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J10,125,BsaI
226,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J11,125,BsaI
227,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J12,125,BsaI
228,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J13,125,BsaI
229,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J14,125,BsaI
230,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J15,125,BsaI
231,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J16,125,BsaI
232,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J17,125,BsaI
233,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J18,125,BsaI
234,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J19,125,BsaI
235,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J20,125,BsaI
236,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J21,125,BsaI
237,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J22,125,BsaI
238,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J23,125,BsaI
239,Reagents,384LDV_AQ_SP,E4,Assembly Plate,384 OptiAmp Plate,J24,125,BsaI
240,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A1,125,T4 Ligase
241,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A2,125,T4 Ligase
242,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A3,125,T4 Ligase
243,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A4,125,T4 Ligase
244,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A5,125,T4 Ligase
245,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A6,125,T4 Ligase
246,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A7,125,T4 Ligase
247,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A8,125,T4 Ligase
248,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A9,125,T4 Ligase
249,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A10,125,T4 Ligase
250,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A11,125,T4 Ligase
251,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A12,125,T4 Ligase
252,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A13,125,T4 Ligase
253,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A14,125,T4 Ligase
254,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A15,125,T4 Ligase
255,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A16,125,T4 Ligase
256,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A17,125,T4 Ligase
257,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A18,125,T4 Ligase
258,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A19,125,T4 Ligase
259,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A20,125,T4 Ligase
260,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A21,125,T4 Ligase
261,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A22,125,T4 Ligase
262,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A23,125,T4 Ligase
263,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A24,125,T4 Ligase
264,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B1,125,T4 Ligase
