UID,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Type,Destination Well,Transfer Volume,Reagent
36,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B13,3250,Water
37,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B14,2850,Water
38,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B15,2350,Water
39,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B16,3250,Water
40,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B17,2850,Water
41,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B18,2350,Water
42,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B19,3250,Water
43,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B20,2850,Water
44,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B21,2350,Water
45,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B22,3250,Water
46,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B23,2850,Water
47,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,B24,2350,Water
48,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C1,3250,Water
49,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C2,2850,Water
50,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C3,2350,Water
51,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C4,3250,Water
52,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C5,2850,Water
53,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C6,2350,Water
54,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C7,3250,Water
55,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C8,2850,Water
56,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C9,2350,Water
57,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C10,3250,Water
58,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C11,2850,Water
59,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C12,2350,Water
60,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C13,3250,Water
61,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C14,2850,Water
62,Water and Buffer Plate,6RES_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,C15,2350,Water
63,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A1,1000,Q5 Buffer
64,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A2,1000,Q5 Buffer
65,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A3,1000,Q5 Buffer
66,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A4,1000,Q5 Buffer
67,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A5,1000,Q5 Buffer
68,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A6,1000,Q5 Buffer
69,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A7,1000,Q5 Buffer
70,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A8,1000,Q5 Buffer
71,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A9,1000,Q5 Buffer
72,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A10,1000,Q5 Buffer
73,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A11,1000,Q5 Buffer
74,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A12,1000,Q5 Buffer
75,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A13,1000,Q5 Buffer
76,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A14,1000,Q5 Buffer
77,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A15,1000,Q5 Buffer
78,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A16,1000,Q5 Buffer
79,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A17,1000,Q5 Buffer
80,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A18,1000,Q5 Buffer
81,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A19,1000,Q5 Buffer
82,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A20,1000,Q5 Buffer
83,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A21,1000,Q5 Buffer
84,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A22,1000,Q5 Buffer
85,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A23,1000,Q5 Buffer
86,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,A24,1000,Q5 Buffer
87,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B1,1000,Q5 Buffer
88,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B2,1000,Q5 Buffer
89,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B3,1000,Q5 Buffer
90,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B4,1000,Q5 Buffer
91,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B5,1000,Q5 Buffer
92,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B6,1000,Q5 Buffer
93,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B7,1000,Q5 Buffer
94,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B8,1000,Q5 Buffer
95,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B9,1000,Q5 Buffer
96,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B10,1000,Q5 Buffer
97,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B11,1000,Q5 Buffer
98,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B12,1000,Q5 Buffer
99,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B13,1000,Q5 Buffer
100,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B14,1000,Q5 Buffer
101,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B15,1000,Q5 Buffer
102,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B16,1000,Q5 Buffer
103,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B17,1000,Q5 Buffer
104,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B18,1000,Q5 Buffer
105,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B19,1000,Q5 Buffer
106,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B20,1000,Q5 Buffer
107,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B21,1000,Q5 Buffer
108,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B22,1000,Q5 Buffer
109,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B23,1000,Q5 Buffer
110,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,B24,1000,Q5 Buffer
111,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C1,1000,Q5 Buffer
112,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C2,1000,Q5 Buffer
113,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C3,1000,Q5 Buffer
114,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C4,1000,Q5 Buffer
115,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C5,1000,Q5 Buffer
116,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C6,1000,Q5 Buffer
117,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C7,1000,Q5 Buffer
118,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C8,1000,Q5 Buffer
119,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C9,1000,Q5 Buffer
120,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C10,1000,Q5 Buffer
121,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C11,1000,Q5 Buffer
122,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C12,1000,Q5 Buffer
123,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C13,1000,Q5 Buffer
124,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C14,1000,Q5 Buffer
125,Water and Buffer Plate,6RES_AQ_BP,A2,PCR Plate,384 OptiAmp Plate,C15,1000,Q5 Buffer
