UID,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Type,Destination Well,Transfer Volume,Reagent
22,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A23,125,T4 Ligase
23,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,A24,125,T4 Ligase
24,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B1,125,T4 Ligase
25,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B2,125,T4 Ligase
26,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B3,125,T4 Ligase
27,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B4,125,T4 Ligase
28,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B5,125,T4 Ligase
29,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B6,125,T4 Ligase
30,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B7,125,T4 Ligase
31,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B8,125,T4 Ligase
32,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B9,125,T4 Ligase
33,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B10,125,T4 Ligase
34,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B11,125,T4 Ligase
35,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B12,125,T4 Ligase
36,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B13,125,T4 Ligase
37,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B14,125,T4 Ligase
38,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B15,125,T4 Ligase
39,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B16,125,T4 Ligase
40,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B17,125,T4 Ligase
41,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B18,125,T4 Ligase
42,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B19,125,T4 Ligase
43,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B20,125,T4 Ligase
44,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B21,125,T4 Ligase
45,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B22,125,T4 Ligase
46,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B23,125,T4 Ligase
47,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,B24,125,T4 Ligase
48,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C1,125,T4 Ligase
49,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C2,125,T4 Ligase
50,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C3,125,T4 Ligase
51,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C4,125,T4 Ligase
52,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C5,125,T4 Ligase
53,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C6,125,T4 Ligase
54,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C7,125,T4 Ligase
55,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C8,125,T4 Ligase
56,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C9,125,T4 Ligase
57,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C10,125,T4 Ligase
58,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C11,125,T4 Ligase
59,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C12,125,T4 Ligase
60,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C13,125,T4 Ligase
61,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C14,125,T4 Ligase
62,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C15,125,T4 Ligase
63,Reagents,384LDV_AQ_SP,C1,Assembly Plate,384 OptiAmp Plate,C16,125,T4 Ligase
64,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,C17,125,T4 Ligase
65,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,C18,125,T4 Ligase
66,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,C19,125,T4 Ligase
67,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,C20,125,T4 Ligase
68,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,C21,125,T4 Ligase
69,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,C22,125,T4 Ligase
70,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,C23,125,T4 Ligase
71,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,C24,125,T4 Ligase
72,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D1,125,T4 Ligase
73,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D2,125,T4 Ligase
74,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D3,125,T4 Ligase
75,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D4,125,T4 Ligase
76,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D5,125,T4 Ligase
77,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D6,125,T4 Ligase
78,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D7,125,T4 Ligase
79,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D8,125,T4 Ligase
80,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D9,125,T4 Ligase
81,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D10,125,T4 Ligase
82,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D11,125,T4 Ligase
83,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D12,125,T4 Ligase
84,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D13,125,T4 Ligase
85,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D14,125,T4 Ligase
86,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D15,125,T4 Ligase
87,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D16,125,T4 Ligase
88,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D17,125,T4 Ligase
89,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D18,125,T4 Ligase
90,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D19,125,T4 Ligase
91,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D20,125,T4 Ligase
92,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D21,125,T4 Ligase
93,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D22,125,T4 Ligase
94,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D23,125,T4 Ligase
95,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,D24,125,T4 Ligase
96,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E1,125,T4 Ligase
97,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E2,125,T4 Ligase
98,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E3,125,T4 Ligase
99,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E4,125,T4 Ligase
100,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E5,125,T4 Ligase
101,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E6,125,T4 Ligase
102,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E7,125,T4 Ligase
103,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E8,125,T4 Ligase
104,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E9,125,T4 Ligase
105,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E10,125,T4 Ligase
106,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E11,125,T4 Ligase
107,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E12,125,T4 Ligase
108,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E13,125,T4 Ligase
109,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E14,125,T4 Ligase
110,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E15,125,T4 Ligase
111,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E16,125,T4 Ligase
112,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E17,125,T4 Ligase
113,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E18,125,T4 Ligase
114,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E19,125,T4 Ligase
115,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E20,125,T4 Ligase
116,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E21,125,T4 Ligase
117,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E22,125,T4 Ligase
118,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E23,125,T4 Ligase
119,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,E24,125,T4 Ligase
120,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,F1,125,T4 Ligase
121,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,F2,125,T4 Ligase
122,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,F3,125,T4 Ligase
123,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,F4,125,T4 Ligase
124,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,F5,125,T4 Ligase
125,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,F6,125,T4 Ligase
126,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,F7,125,T4 Ligase
127,Reagents,384LDV_AQ_SP,C2,Assembly Plate,384 OptiAmp Plate,F8,125,T4 Ligase
128,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F9,125,T4 Ligase
129,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F10,125,T4 Ligase
130,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F11,125,T4 Ligase
131,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F12,125,T4 Ligase
132,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F13,125,T4 Ligase
133,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F14,125,T4 Ligase
134,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F15,125,T4 Ligase
135,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F16,125,T4 Ligase
136,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F17,125,T4 Ligase
137,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F18,125,T4 Ligase
138,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F19,125,T4 Ligase
139,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F20,125,T4 Ligase
140,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F21,125,T4 Ligase
141,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F22,125,T4 Ligase
142,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F23,125,T4 Ligase
143,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,F24,125,T4 Ligase
144,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G1,125,T4 Ligase
145,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G2,125,T4 Ligase
146,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G3,125,T4 Ligase
147,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G4,125,T4 Ligase
148,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G5,125,T4 Ligase
149,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G6,125,T4 Ligase
150,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G7,125,T4 Ligase
151,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G8,125,T4 Ligase
152,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G9,125,T4 Ligase
153,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G10,125,T4 Ligase
154,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G11,125,T4 Ligase
155,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G12,125,T4 Ligase
156,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G13,125,T4 Ligase
157,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G14,125,T4 Ligase
158,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G15,125,T4 Ligase
159,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G16,125,T4 Ligase
160,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G17,125,T4 Ligase
161,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G18,125,T4 Ligase
162,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G19,125,T4 Ligase
163,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G20,125,T4 Ligase
164,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G21,125,T4 Ligase
165,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G22,125,T4 Ligase
166,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G23,125,T4 Ligase
167,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,G24,125,T4 Ligase
168,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H1,125,T4 Ligase
169,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H2,125,T4 Ligase
170,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H3,125,T4 Ligase
171,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H4,125,T4 Ligase
172,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H5,125,T4 Ligase
173,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H6,125,T4 Ligase
174,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H7,125,T4 Ligase
175,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H8,125,T4 Ligase
176,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H9,125,T4 Ligase
177,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H10,125,T4 Ligase
178,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H11,125,T4 Ligase
179,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H12,125,T4 Ligase
180,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H13,125,T4 Ligase
181,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H14,125,T4 Ligase
182,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H15,125,T4 Ligase
183,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H16,125,T4 Ligase
184,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H17,125,T4 Ligase
185,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H18,125,T4 Ligase
186,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H19,125,T4 Ligase
187,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H20,125,T4 Ligase
188,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H21,125,T4 Ligase
189,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H22,125,T4 Ligase
190,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H23,125,T4 Ligase
191,Reagents,384LDV_AQ_SP,C3,Assembly Plate,384 OptiAmp Plate,H24,125,T4 Ligase
192,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I1,125,T4 Ligase
193,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I2,125,T4 Ligase
194,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I3,125,T4 Ligase
195,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I4,125,T4 Ligase
196,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I5,125,T4 Ligase
197,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I6,125,T4 Ligase
198,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I7,125,T4 Ligase
199,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I8,125,T4 Ligase
200,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I9,125,T4 Ligase
201,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I10,125,T4 Ligase
202,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I11,125,T4 Ligase
203,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I12,125,T4 Ligase
204,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I13,125,T4 Ligase
205,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I14,125,T4 Ligase
206,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I15,125,T4 Ligase
207,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I16,125,T4 Ligase
208,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I17,125,T4 Ligase
209,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I18,125,T4 Ligase
210,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I19,125,T4 Ligase
211,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I20,125,T4 Ligase
212,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I21,125,T4 Ligase
213,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I22,125,T4 Ligase
214,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I23,125,T4 Ligase
215,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,I24,125,T4 Ligase
216,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J1,125,T4 Ligase
217,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J2,125,T4 Ligase
218,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J3,125,T4 Ligase
219,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J4,125,T4 Ligase
220,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J5,125,T4 Ligase
221,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J6,125,T4 Ligase
222,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J7,125,T4 Ligase
223,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J8,125,T4 Ligase
224,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J9,125,T4 Ligase
225,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J10,125,T4 Ligase
226,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J11,125,T4 Ligase
227,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J12,125,T4 Ligase
228,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J13,125,T4 Ligase
229,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J14,125,T4 Ligase
230,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J15,125,T4 Ligase
231,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J16,125,T4 Ligase
232,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J17,125,T4 Ligase
233,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J18,125,T4 Ligase
234,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J19,125,T4 Ligase
235,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J20,125,T4 Ligase
236,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J21,125,T4 Ligase
237,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J22,125,T4 Ligase
238,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J23,125,T4 Ligase
239,Reagents,384LDV_AQ_SP,C4,Assembly Plate,384 OptiAmp Plate,J24,125,T4 Ligase
240,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A1,125,BsaI
241,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A2,125,BsaI
242,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A3,125,BsaI
243,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A4,125,BsaI
244,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A5,125,BsaI
245,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A6,125,BsaI
246,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A7,125,BsaI
247,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A8,125,BsaI
248,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A9,125,BsaI
249,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A10,125,BsaI
250,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A11,125,BsaI
251,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A12,125,BsaI
252,Reagents,384LDV_AQ_SP,E1,Assembly Plate,384 OptiAmp Plate,A13,125,BsaI
