UID,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Type,Destination Well,Transfer Volume,Reagent
100,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,C17,750,B0030
101,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,C18,250,B0030
102,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D4,250,B0030
103,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D5,750,B0030
104,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D6,250,B0030
105,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D16,250,B0030
106,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D17,750,B0030
107,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D18,250,B0030
108,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E4,250,B0030
109,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E5,750,B0030
110,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E6,250,B0030
111,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E16,250,B0030
112,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E17,750,B0030
113,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E18,250,B0030
114,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F4,250,B0030
115,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F5,750,B0030
116,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F6,250,B0030
117,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F16,250,B0030
118,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F17,750,B0030
119,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F18,250,B0030
120,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G4,250,B0030
121,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G5,750,B0030
122,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G6,250,B0030
123,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G16,250,B0030
124,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G17,750,B0030
125,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G18,250,B0030
126,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H4,250,B0030
127,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H5,750,B0030
128,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H6,250,B0030
129,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H16,250,B0030
130,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H17,750,B0030
131,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H18,250,B0030
132,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I4,250,B0030
133,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I5,750,B0030
134,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I6,250,B0030
135,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I16,250,B0030
136,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I17,750,B0030
137,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I18,250,B0030
138,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J4,250,B0030
139,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J5,750,B0030
140,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J6,250,B0030
141,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J16,250,B0030
142,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J17,750,B0030
143,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J18,250,B0030
144,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I13,250,J23116
145,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I14,750,J23116
146,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I15,250,J23116
147,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I16,250,J23116
148,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I17,750,J23116
149,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I18,250,J23116
150,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I19,250,J23116
151,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I20,750,J23116
152,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I21,250,J23116
153,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I22,250,J23116
154,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I23,750,J23116
155,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I24,250,J23116
156,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C13,250,J23104
157,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C14,750,J23104
158,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C15,250,J23104
159,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C16,250,J23104
160,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C17,750,J23104
161,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C18,250,J23104
162,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C19,250,J23104
163,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C20,750,J23104
164,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C21,250,J23104
165,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C22,250,J23104
166,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C23,750,J23104
167,Example DNA Stocks,384PP_AQ_BP,A16,Assembly Plate,384 OptiAmp Plate,C24,250,J23104
168,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,A1,250,B0034
169,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,A2,750,B0034
170,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,A3,250,B0034
171,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,A13,250,B0034
172,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,A14,750,B0034
173,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,A15,250,B0034
174,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,B1,250,B0034
175,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,B2,750,B0034
176,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,B3,250,B0034
177,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,B13,250,B0034
178,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,B14,750,B0034
179,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,B15,250,B0034
180,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,C1,250,B0034
181,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,C2,750,B0034
182,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,C3,250,B0034
183,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,C13,250,B0034
184,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,C14,750,B0034
185,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,C15,250,B0034
186,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,D1,250,B0034
187,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,D2,750,B0034
188,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,D3,250,B0034
189,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,D13,250,B0034
190,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,D14,750,B0034
191,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,D15,250,B0034
192,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E1,250,B0034
193,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E2,750,B0034
194,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E3,250,B0034
195,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E13,250,B0034
196,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E14,750,B0034
197,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,E15,250,B0034
198,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F1,250,B0034
199,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F2,750,B0034
200,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F3,250,B0034
201,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F13,250,B0034
202,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F14,750,B0034
203,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,F15,250,B0034
204,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G1,250,B0034
205,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G2,750,B0034
206,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G3,250,B0034
207,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G13,250,B0034
208,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G14,750,B0034
209,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,G15,250,B0034
210,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H1,250,B0034
211,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H2,750,B0034
212,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H3,250,B0034
213,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H13,250,B0034
214,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H14,750,B0034
215,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,H15,250,B0034
216,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I1,250,B0034
217,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I2,750,B0034
218,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I3,250,B0034
219,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I13,250,B0034
220,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I14,750,B0034
221,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,I15,250,B0034
222,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,J1,250,B0034
223,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,J2,750,B0034
224,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,J3,250,B0034
225,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,J13,250,B0034
226,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,J14,750,B0034
227,Example DNA Stocks,384PP_AQ_BP,A2,Assembly Plate,384 OptiAmp Plate,J15,250,B0034
228,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I1,250,J23115
229,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I2,750,J23115
230,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I3,250,J23115
231,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I4,250,J23115
232,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I5,750,J23115
233,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I6,250,J23115
234,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I7,250,J23115
235,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I8,750,J23115
236,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I9,250,J23115
237,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I10,250,J23115
238,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I11,750,J23115
239,Example DNA Stocks,384PP_AQ_BP,B3,Assembly Plate,384 OptiAmp Plate,I12,250,J23115
240,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D13,250,J23106
241,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D14,750,J23106
242,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D15,250,J23106
243,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D16,250,J23106
244,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D17,750,J23106
245,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D18,250,J23106
246,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D19,250,J23106
247,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D20,750,J23106
248,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D21,250,J23106
249,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D22,250,J23106
250,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D23,750,J23106
251,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D24,250,J23106
