UID,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Type,Destination Well,Transfer Volume,Reagent
114,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E19,3000,Water
115,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E20,1000,Water
116,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E21,2750,Water
117,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E22,3000,Water
118,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E23,1000,Water
119,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,E24,2750,Water
120,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F1,3000,Water
121,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F2,1000,Water
122,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F3,2750,Water
123,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F4,3000,Water
124,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F5,1000,Water
125,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F6,2750,Water
126,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F7,3000,Water
127,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F8,1000,Water
128,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F9,2750,Water
129,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F10,3000,Water
130,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F11,1000,Water
131,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F12,2750,Water
132,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F13,3000,Water
133,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F14,1000,Water
134,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F15,2750,Water
135,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F16,3000,Water
136,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F17,1000,Water
137,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F18,2750,Water
138,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F19,3000,Water
139,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F20,1000,Water
140,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F21,2750,Water
141,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F22,3000,Water
142,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F23,1000,Water
143,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,F24,2750,Water
144,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G1,3000,Water
145,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G2,1000,Water
146,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G3,2750,Water
147,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G4,3000,Water
148,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G5,1000,Water
149,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G6,2750,Water
150,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G7,3000,Water
151,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G8,1000,Water
152,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G9,2750,Water
153,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G10,3000,Water
154,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G11,1000,Water
155,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G12,2750,Water
156,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G13,3000,Water
157,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G14,1000,Water
158,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G15,2750,Water
159,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G16,3000,Water
160,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G17,1000,Water
161,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G18,2750,Water
162,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G19,3000,Water
163,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G20,1000,Water
164,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G21,2750,Water
165,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G22,3000,Water
166,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G23,1000,Water
167,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,G24,2750,Water
168,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H1,3000,Water
169,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H2,1000,Water
170,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H3,2750,Water
171,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H4,3000,Water
172,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H5,1000,Water
173,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H6,2750,Water
174,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H7,3000,Water
175,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H8,1000,Water
176,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H9,2750,Water
177,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H10,3000,Water
178,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H11,1000,Water
179,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H12,2750,Water
180,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H13,3000,Water
181,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H14,1000,Water
182,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H15,2750,Water
183,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H16,3000,Water
184,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H17,1000,Water
185,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H18,2750,Water
186,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H19,3000,Water
187,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H20,1000,Water
188,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H21,2750,Water
189,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H22,3000,Water
190,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H23,1000,Water
191,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,H24,2750,Water
192,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I1,3000,Water
193,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I2,1000,Water
194,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I3,2750,Water
195,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I4,3000,Water
196,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I5,1000,Water
197,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I6,2750,Water
198,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I7,3000,Water
199,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I8,1000,Water
200,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I9,2750,Water
201,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I10,3000,Water
202,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I11,1000,Water
203,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I12,2750,Water
204,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I13,3000,Water
205,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I14,1000,Water
206,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I15,2750,Water
207,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I16,3000,Water
208,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I17,1000,Water
209,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I18,2750,Water
210,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I19,3000,Water
211,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I20,1000,Water
212,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I21,2750,Water
213,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I22,3000,Water
214,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I23,1000,Water
215,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,I24,2750,Water
216,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J1,3000,Water
217,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J2,1000,Water
218,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J3,2750,Water
219,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J4,3000,Water
220,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J5,1000,Water
221,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J6,2750,Water
222,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J7,3000,Water
223,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J8,1000,Water
224,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J9,2750,Water
225,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J10,3000,Water
226,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J11,1000,Water
227,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J12,2750,Water
228,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J13,3000,Water
229,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J14,1000,Water
230,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J15,2750,Water
231,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J16,3000,Water
232,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J17,1000,Water
233,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J18,2750,Water
234,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J19,3000,Water
235,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J20,1000,Water
236,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J21,2750,Water
237,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J22,3000,Water
238,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J23,1000,Water
239,Water and Buffer Plate,6RES_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,J24,2750,Water
240,Water and Buffer Plate,6RES_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A1,500,T4 Ligase Buffer
241,Water and Buffer Plate,6RES_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A2,500,T4 Ligase Buffer
242,Water and Buffer Plate,6RES_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A3,500,T4 Ligase Buffer
243,Water and Buffer Plate,6RES_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A4,500,T4 Ligase Buffer
244,Water and Buffer Plate,6RES_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A5,500,T4 Ligase Buffer
245,Water and Buffer Plate,6RES_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A6,500,T4 Ligase Buffer
