UID,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Type,Destination Well,Transfer Volume,Reagent
36,Example DNA Stocks,384PP_AQ_BP,B2,PCR Plate,384 OptiAmp Plate,B22,100,J23114
37,Example DNA Stocks,384PP_AQ_BP,B2,PCR Plate,384 OptiAmp Plate,B23,500,J23114
38,Example DNA Stocks,384PP_AQ_BP,B2,PCR Plate,384 OptiAmp Plate,B24,1000,J23114
39,Example DNA Stocks,384PP_AQ_BP,A21,PCR Plate,384 OptiAmp Plate,B7,100,J23109
40,Example DNA Stocks,384PP_AQ_BP,A21,PCR Plate,384 OptiAmp Plate,B8,500,J23109
41,Example DNA Stocks,384PP_AQ_BP,A21,PCR Plate,384 OptiAmp Plate,B9,1000,J23109
42,Example DNA Stocks,384PP_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,A1,100,J23100
43,Example DNA Stocks,384PP_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,A2,500,J23100
44,Example DNA Stocks,384PP_AQ_BP,A1,PCR Plate,384 OptiAmp Plate,A3,1000,J23100
45,Example DNA Stocks,384PP_AQ_BP,A20,PCR Plate,384 OptiAmp Plate,B4,100,J23108
46,Example DNA Stocks,384PP_AQ_BP,A20,PCR Plate,384 OptiAmp Plate,B5,500,J23108
47,Example DNA Stocks,384PP_AQ_BP,A20,PCR Plate,384 OptiAmp Plate,B6,1000,J23108
48,Example DNA Stocks,384PP_AQ_BP,A16,PCR Plate,384 OptiAmp Plate,A16,100,J23104
49,Example DNA Stocks,384PP_AQ_BP,A16,PCR Plate,384 OptiAmp Plate,A17,500,J23104
50,Example DNA Stocks,384PP_AQ_BP,A16,PCR Plate,384 OptiAmp Plate,A18,1000,J23104
51,Example DNA Stocks,384PP_AQ_BP,A18,PCR Plate,384 OptiAmp Plate,A22,100,J23106
52,Example DNA Stocks,384PP_AQ_BP,A18,PCR Plate,384 OptiAmp Plate,A23,500,J23106
53,Example DNA Stocks,384PP_AQ_BP,A18,PCR Plate,384 OptiAmp Plate,A24,1000,J23106
54,Example DNA Stocks,384PP_AQ_BP,A22,PCR Plate,384 OptiAmp Plate,B10,100,J23110
55,Example DNA Stocks,384PP_AQ_BP,A22,PCR Plate,384 OptiAmp Plate,B11,500,J23110
56,Example DNA Stocks,384PP_AQ_BP,A22,PCR Plate,384 OptiAmp Plate,B12,1000,J23110
57,Example DNA Stocks,384PP_AQ_BP,A23,PCR Plate,384 OptiAmp Plate,B13,100,J23111
58,Example DNA Stocks,384PP_AQ_BP,A23,PCR Plate,384 OptiAmp Plate,B14,500,J23111
59,Example DNA Stocks,384PP_AQ_BP,A23,PCR Plate,384 OptiAmp Plate,B15,1000,J23111
