UID,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Type,Destination Well,Transfer Volume,Reagent
21,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,B22,250,B0032
22,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,B23,750,B0032
23,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,B24,250,B0032
24,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,C10,250,B0032
25,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,C11,750,B0032
26,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,C12,250,B0032
27,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,C22,250,B0032
28,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,C23,750,B0032
29,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,C24,250,B0032
30,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,D10,250,B0032
31,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,D11,750,B0032
32,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,D12,250,B0032
33,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,D22,250,B0032
34,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,D23,750,B0032
35,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,D24,250,B0032
36,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,E10,250,B0032
37,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,E11,750,B0032
38,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,E12,250,B0032
39,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,E22,250,B0032
40,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,E23,750,B0032
41,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,E24,250,B0032
42,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,F10,250,B0032
43,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,F11,750,B0032
44,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,F12,250,B0032
45,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,F22,250,B0032
46,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,F23,750,B0032
47,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,F24,250,B0032
48,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,G10,250,B0032
49,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,G11,750,B0032
50,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,G12,250,B0032
51,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,G22,250,B0032
52,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,G23,750,B0032
53,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,G24,250,B0032
54,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,H10,250,B0032
55,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,H11,750,B0032
56,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,H12,250,B0032
57,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,H22,250,B0032
58,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,H23,750,B0032
59,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,H24,250,B0032
60,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,I10,250,B0032
61,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,I11,750,B0032
62,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,I12,250,B0032
63,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,I22,250,B0032
64,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,I23,750,B0032
65,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,I24,250,B0032
66,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,J10,250,B0032
67,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,J11,750,B0032
68,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,J12,250,B0032
69,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,J22,250,B0032
70,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,J23,750,B0032
71,Example DNA Stocks,384PP_AQ_BP,B9,Assembly Plate,384 OptiAmp Plate,J24,250,B0032
72,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D13,250,J23106
73,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D14,750,J23106
74,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D15,250,J23106
75,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D16,250,J23106
76,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D17,750,J23106
77,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D18,250,J23106
78,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D19,250,J23106
79,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D20,750,J23106
80,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D21,250,J23106
81,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D22,250,J23106
82,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D23,750,J23106
83,Example DNA Stocks,384PP_AQ_BP,A18,Assembly Plate,384 OptiAmp Plate,D24,250,J23106
84,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J1,250,J23117
85,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J2,750,J23117
86,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J3,250,J23117
87,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J4,250,J23117
88,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J5,750,J23117
89,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J6,250,J23117
90,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J7,250,J23117
91,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J8,750,J23117
92,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J9,250,J23117
93,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J10,250,J23117
94,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J11,750,J23117
95,Example DNA Stocks,384PP_AQ_BP,B5,Assembly Plate,384 OptiAmp Plate,J12,250,J23117
96,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,A4,250,B0030
97,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,A5,750,B0030
98,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,A6,250,B0030
99,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,A16,250,B0030
100,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,A17,750,B0030
101,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,A18,250,B0030
102,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,B4,250,B0030
103,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,B5,750,B0030
104,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,B6,250,B0030
105,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,B16,250,B0030
106,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,B17,750,B0030
107,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,B18,250,B0030
108,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,C4,250,B0030
109,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,C5,750,B0030
110,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,C6,250,B0030
111,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,C16,250,B0030
112,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,C17,750,B0030
113,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,C18,250,B0030
114,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D4,250,B0030
115,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D5,750,B0030
116,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D6,250,B0030
117,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D16,250,B0030
118,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D17,750,B0030
119,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,D18,250,B0030
120,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E4,250,B0030
121,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E5,750,B0030
122,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E6,250,B0030
123,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E16,250,B0030
124,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E17,750,B0030
125,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,E18,250,B0030
126,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F4,250,B0030
127,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F5,750,B0030
128,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F6,250,B0030
129,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F16,250,B0030
130,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F17,750,B0030
131,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,F18,250,B0030
132,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G4,250,B0030
133,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G5,750,B0030
134,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G6,250,B0030
135,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G16,250,B0030
136,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G17,750,B0030
137,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,G18,250,B0030
138,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H4,250,B0030
139,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H5,750,B0030
140,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H6,250,B0030
141,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H16,250,B0030
142,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H17,750,B0030
143,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,H18,250,B0030
144,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I4,250,B0030
145,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I5,750,B0030
146,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I6,250,B0030
147,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I16,250,B0030
148,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I17,750,B0030
149,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,I18,250,B0030
150,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J4,250,B0030
151,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J5,750,B0030
152,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J6,250,B0030
153,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J16,250,B0030
154,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J17,750,B0030
155,Example DNA Stocks,384PP_AQ_BP,B7,Assembly Plate,384 OptiAmp Plate,J18,250,B0030
156,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J13,250,J23118
157,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J14,750,J23118
158,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J15,250,J23118
159,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J16,250,J23118
160,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J17,750,J23118
161,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J18,250,J23118
162,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J19,250,J23118
163,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J20,750,J23118
164,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J21,250,J23118
165,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J22,250,J23118
166,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J23,750,J23118
167,Example DNA Stocks,384PP_AQ_BP,B6,Assembly Plate,384 OptiAmp Plate,J24,250,J23118
168,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A1,250,J23100
169,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A2,750,J23100
170,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A3,250,J23100
171,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A4,250,J23100
172,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A5,750,J23100
173,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A6,250,J23100
174,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A7,250,J23100
175,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A8,750,J23100
176,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A9,250,J23100
177,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A10,250,J23100
178,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A11,750,J23100
179,Example DNA Stocks,384PP_AQ_BP,A1,Assembly Plate,384 OptiAmp Plate,A12,250,J23100
180,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I13,250,J23116
181,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I14,750,J23116
182,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I15,250,J23116
183,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I16,250,J23116
184,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I17,750,J23116
185,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I18,250,J23116
186,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I19,250,J23116
187,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I20,750,J23116
188,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I21,250,J23116
189,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I22,250,J23116
190,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I23,750,J23116
191,Example DNA Stocks,384PP_AQ_BP,B4,Assembly Plate,384 OptiAmp Plate,I24,250,J23116
192,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F1,250,J23109
193,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F2,750,J23109
194,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F3,250,J23109
195,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F4,250,J23109
196,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F5,750,J23109
197,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F6,250,J23109
198,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F7,250,J23109
199,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F8,750,J23109
200,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F9,250,J23109
201,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F10,250,J23109
202,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F11,750,J23109
203,Example DNA Stocks,384PP_AQ_BP,A21,Assembly Plate,384 OptiAmp Plate,F12,250,J23109
204,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A1,250,B0015
205,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A2,750,B0015
206,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A3,250,B0015
207,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A4,250,B0015
208,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A5,750,B0015
209,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A6,250,B0015
210,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A7,250,B0015
211,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A8,750,B0015
212,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A9,250,B0015
213,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A10,250,B0015
214,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A11,750,B0015
215,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A12,250,B0015
216,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A13,250,B0015
217,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A14,750,B0015
218,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A15,250,B0015
219,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A16,250,B0015
220,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A17,750,B0015
221,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A18,250,B0015
222,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A19,250,B0015
223,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A20,750,B0015
224,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A21,250,B0015
225,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A22,250,B0015
226,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A23,750,B0015
227,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,A24,250,B0015
228,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B1,250,B0015
229,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B2,750,B0015
230,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B3,250,B0015
231,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B4,250,B0015
232,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B5,750,B0015
233,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B6,250,B0015
234,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B7,250,B0015
235,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B8,750,B0015
236,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B9,250,B0015
237,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B10,250,B0015
238,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B11,750,B0015
239,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B12,250,B0015
240,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B13,250,B0015
241,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B14,750,B0015
242,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B15,250,B0015
243,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B16,250,B0015
244,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B17,750,B0015
245,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B18,250,B0015
246,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B19,250,B0015
247,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B20,750,B0015
248,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B21,250,B0015
249,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B22,250,B0015
250,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B23,750,B0015
251,Example DNA Stocks,384PP_AQ_BP,A9,Assembly Plate,384 OptiAmp Plate,B24,250,B0015
