UID,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Type,Destination Well,Transfer Volume,Reagent
29,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A6,250,GFP
30,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A7,250,GFP
31,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A8,750,GFP
32,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A9,250,GFP
33,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A10,250,GFP
34,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A11,750,GFP
35,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A12,250,GFP
36,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A13,250,GFP
37,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A14,750,GFP
38,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A15,250,GFP
39,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A16,250,GFP
40,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A17,750,GFP
41,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A18,250,GFP
42,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A19,250,GFP
43,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A20,750,GFP
44,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A21,250,GFP
45,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A22,250,GFP
46,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A23,750,GFP
47,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,A24,250,GFP
48,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B1,250,GFP
49,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B2,750,GFP
50,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B3,250,GFP
51,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B4,250,GFP
52,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B5,750,GFP
53,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B6,250,GFP
54,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B7,250,GFP
55,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B8,750,GFP
56,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B9,250,GFP
57,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B10,250,GFP
58,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B11,750,GFP
59,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B12,250,GFP
60,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B13,250,GFP
61,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B14,750,GFP
62,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B15,250,GFP
63,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B16,250,GFP
64,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B17,750,GFP
65,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B18,250,GFP
66,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B19,250,GFP
67,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B20,750,GFP
68,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B21,250,GFP
69,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B22,250,GFP
70,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B23,750,GFP
71,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,B24,250,GFP
72,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C1,250,GFP
73,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C2,750,GFP
74,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C3,250,GFP
75,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C4,250,GFP
76,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C5,750,GFP
77,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C6,250,GFP
78,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C7,250,GFP
79,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C8,750,GFP
80,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C9,250,GFP
81,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C10,250,GFP
82,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C11,750,GFP
83,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C12,250,GFP
84,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C13,250,GFP
85,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C14,750,GFP
86,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C15,250,GFP
87,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C16,250,GFP
88,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C17,750,GFP
89,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C18,250,GFP
90,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C19,250,GFP
91,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C20,750,GFP
92,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C21,250,GFP
93,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C22,250,GFP
94,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C23,750,GFP
95,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,C24,250,GFP
96,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D1,250,GFP
97,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D2,750,GFP
98,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D3,250,GFP
99,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D4,250,GFP
100,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D5,750,GFP
101,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D6,250,GFP
102,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D7,250,GFP
103,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D8,750,GFP
104,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D9,250,GFP
105,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D10,250,GFP
106,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D11,750,GFP
107,Example DNA Stocks,384PP_AQ_BP,A3,Assembly Plate,384 OptiAmp Plate,D12,250,GFP
108,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D13,250,GFP
109,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D14,750,GFP
110,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D15,250,GFP
111,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D16,250,GFP
112,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D17,750,GFP
113,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D18,250,GFP
114,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D19,250,GFP
115,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D20,750,GFP
116,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D21,250,GFP
117,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D22,250,GFP
118,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D23,750,GFP
119,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,D24,250,GFP
120,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E1,250,GFP
121,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E2,750,GFP
122,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E3,250,GFP
123,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E4,250,GFP
124,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E5,750,GFP
125,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E6,250,GFP
126,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E7,250,GFP
127,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E8,750,GFP
128,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E9,250,GFP
129,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E10,250,GFP
130,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E11,750,GFP
131,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E12,250,GFP
132,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E13,250,GFP
133,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E14,750,GFP
134,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E15,250,GFP
135,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E16,250,GFP
136,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E17,750,GFP
137,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E18,250,GFP
138,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E19,250,GFP
139,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E20,750,GFP
140,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E21,250,GFP
141,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E22,250,GFP
142,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E23,750,GFP
143,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,E24,250,GFP
144,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F1,250,GFP
145,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F2,750,GFP
146,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F3,250,GFP
147,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F4,250,GFP
148,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F5,750,GFP
149,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F6,250,GFP
150,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F7,250,GFP
151,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F8,750,GFP
152,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F9,250,GFP
153,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F10,250,GFP
154,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F11,750,GFP
155,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F12,250,GFP
156,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F13,250,GFP
157,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F14,750,GFP
158,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F15,250,GFP
159,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F16,250,GFP
160,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F17,750,GFP
161,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F18,250,GFP
162,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F19,250,GFP
163,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F20,750,GFP
164,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F21,250,GFP
165,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F22,250,GFP
166,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F23,750,GFP
167,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,F24,250,GFP
168,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G1,250,GFP
169,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G2,750,GFP
170,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G3,250,GFP
171,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G4,250,GFP
172,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G5,750,GFP
173,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G6,250,GFP
174,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G7,250,GFP
175,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G8,750,GFP
176,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G9,250,GFP
177,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G10,250,GFP
178,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G11,750,GFP
179,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G12,250,GFP
180,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G13,250,GFP
181,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G14,750,GFP
182,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G15,250,GFP
183,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G16,250,GFP
184,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G17,750,GFP
185,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G18,250,GFP
186,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G19,250,GFP
187,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G20,750,GFP
188,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G21,250,GFP
189,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G22,250,GFP
190,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G23,750,GFP
191,Example DNA Stocks,384PP_AQ_BP,A4,Assembly Plate,384 OptiAmp Plate,G24,250,GFP
192,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H1,250,GFP
193,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H2,750,GFP
194,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H3,250,GFP
195,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H4,250,GFP
196,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H5,750,GFP
197,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H6,250,GFP
198,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H7,250,GFP
199,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H8,750,GFP
200,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H9,250,GFP
201,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H10,250,GFP
202,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H11,750,GFP
203,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H12,250,GFP
204,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H13,250,GFP
205,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H14,750,GFP
206,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H15,250,GFP
207,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H16,250,GFP
208,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H17,750,GFP
209,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H18,250,GFP
210,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H19,250,GFP
211,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H20,750,GFP
212,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H21,250,GFP
213,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H22,250,GFP
214,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H23,750,GFP
215,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,H24,250,GFP
216,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I1,250,GFP
217,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I2,750,GFP
218,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I3,250,GFP
219,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I4,250,GFP
220,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I5,750,GFP
221,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I6,250,GFP
222,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I7,250,GFP
223,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I8,750,GFP
224,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I9,250,GFP
225,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I10,250,GFP
226,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I11,750,GFP
227,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I12,250,GFP
228,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I13,250,GFP
229,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I14,750,GFP
230,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I15,250,GFP
231,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I16,250,GFP
232,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I17,750,GFP
233,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I18,250,GFP
234,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I19,250,GFP
235,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I20,750,GFP
236,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I21,250,GFP
237,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I22,250,GFP
238,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I23,750,GFP
239,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,I24,250,GFP
240,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J1,250,GFP
241,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J2,750,GFP
242,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J3,250,GFP
243,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J4,250,GFP
244,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J5,750,GFP
245,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J6,250,GFP
246,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J7,250,GFP
247,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J8,750,GFP
248,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J9,250,GFP
249,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J10,250,GFP
250,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J11,750,GFP
251,Example DNA Stocks,384PP_AQ_BP,A5,Assembly Plate,384 OptiAmp Plate,J12,250,GFP
